id,duration,protocol_type,service,src_bytes,dst_bytes,urgent,count,srv_count,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_same_src_port_rate,labeled,attack_types
41421,71,tcp,telnet,2783,15242,0,1,1,1,255,1,0,0,buffer_overflow,u2r
156065,253,tcp,telnet,1734,3196,0,1,1,1,251,24,0.1,0,buffer_overflow,u2r
227602,40,tcp,telnet,258,2625,0,1,1,1,28,2,0.04,0.04,perl,u2r
96418,0,tcp,ftp_data,0,3249,0,1,1,1,242,20,0.05,0.05,ps,u2r
133109,0,tcp,ftp_data,45,0,0,1,1,1,255,50,0.2,0.2,rootkit,u2r
225959,69,tcp,telnet,2458,223095,0,1,1,1,120,28,0.23,0.01,buffer_overflow,u2r
100841,84,tcp,telnet,277,1089,0,1,1,1,255,1,0,0,loadmodule,u2r
133084,988,tcp,telnet,1773,32209,0,1,1,1,255,104,0.41,0,rootkit,u2r
91587,31,tcp,ftp,189,541,0,1,1,1,1,1,1,1,rootkit,u2r
133005,23,tcp,ftp,146,650,0,1,1,1,3,1,0.33,0.33,ps,u2r
35642,198,tcp,telnet,2442,10661,0,1,1,1,255,1,0,0,buffer_overflow,u2r
137063,2,tcp,telnet,398,3881,1,1,1,1,153,19,0.12,0.01,sqlattack,u2r
136172,2224,tcp,telnet,3548,37496,0,1,1,1,255,164,0.64,0,buffer_overflow,u2r
91583,804,tcp,telnet,1589,36386,3,1,1,1,18,4,0.22,0.06,rootkit,u2r
89474,26,tcp,telnet,156,1561,0,1,1,1,255,162,0.64,0,buffer_overflow,u2r
133192,15,tcp,ftp,45,214,0,1,1,1,226,4,0.02,0,rootkit,u2r
96420,31,tcp,telnet,197,1608,0,1,1,1,248,32,0.13,0,ps,u2r
78080,0,tcp,ftp_data,0,5928,0,2,2,1,2,8,1,1,buffer_overflow,u2r
125733,72,tcp,telnet,2783,15142,0,1,1,1,255,56,0.22,0,buffer_overflow,u2r
41816,84,tcp,telnet,2742,5433,0,1,1,1,255,1,0,0,buffer_overflow,u2r
133097,0,tcp,ftp_data,3346,0,0,1,1,1,255,49,0.19,0.19,rootkit,u2r
156976,2,tcp,telnet,398,3881,1,1,1,1,255,22,0.09,0,sqlattack,u2r
133160,0,tcp,ftp_data,116,0,0,1,1,1,255,52,0.2,0.2,rootkit,u2r
133154,35,tcp,ftp,96,533,0,1,1,1,221,3,0.01,0,rootkit,u2r
78082,0,tcp,ftp_data,0,2072,0,3,3,1,4,10,1,1,buffer_overflow,u2r
91591,0,tcp,ftp_data,283618,0,0,1,1,1,20,33,0.5,0.5,rootkit,u2r
132157,0,tcp,telnet,125,174,0,2,2,1,255,255,1,0,guess_passwd,r2l
136979,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
123419,0,udp,private,105,146,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
96411,0,udp,private,105,147,0,2,2,1,255,254,1,0,snmpgetattack,r2l
134241,4,tcp,pop_3,30,93,0,2,1,0.5,255,213,0.84,0,guess_passwd,r2l
309939,0,udp,private,105,147,0,2,2,1,255,254,1,0,snmpgetattack,r2l
133769,4,tcp,pop_3,26,93,0,1,1,1,126,111,0.87,0.01,guess_passwd,r2l
232317,0,udp,private,45,0,0,3,3,1,255,255,1,0.01,snmpguess,r2l
34626,0,udp,private,105,0,0,1,1,1,255,251,0.98,0,snmpgetattack,r2l
40129,0,udp,private,105,146,0,1,1,1,255,254,1,0,snmpgetattack,r2l
100364,0,udp,private,105,147,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
289574,0,udp,private,105,147,0,2,2,1,255,254,1,0,snmpgetattack,r2l
140495,4,tcp,pop_3,28,93,0,1,1,1,255,246,0.96,0,guess_passwd,r2l
132600,0,udp,private,105,105,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
90044,0,udp,private,105,147,0,2,2,1,255,254,1,0,snmpgetattack,r2l
282273,0,udp,private,44,0,0,1,1,1,255,255,1,0.01,snmpguess,r2l
99374,0,udp,private,105,147,0,1,1,1,255,251,0.98,0,snmpgetattack,r2l
139893,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
285403,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
90096,0,udp,private,105,147,0,2,2,1,255,254,1,0.01,snmpgetattack,r2l
283804,0,udp,private,47,0,0,3,3,1,255,255,1,0,snmpguess,r2l
143766,0,udp,private,105,146,0,1,1,1,255,254,1,0,snmpgetattack,r2l
144547,282,tcp,ftp,154,591,0,1,1,1,19,16,0.84,0.05,warezmaster,r2l
131727,0,tcp,telnet,118,174,0,1,1,1,255,96,0.38,0,guess_passwd,r2l
75973,0,udp,private,105,146,0,1,1,1,255,254,1,0,snmpgetattack,r2l
96335,0,tcp,ftp_data,12,0,0,1,1,1,5,27,1,1,warezmaster,r2l
143296,0,udp,private,105,146,0,1,1,1,255,254,1,0,snmpgetattack,r2l
125320,282,tcp,ftp,160,597,0,1,1,1,255,6,0.02,0,warezmaster,r2l
41398,0,udp,private,105,146,0,1,1,1,255,254,1,0,snmpgetattack,r2l
291601,0,udp,private,105,147,0,1,1,1,255,254,1,0,snmpgetattack,r2l
138579,4,tcp,pop_3,30,93,0,1,1,1,255,254,1,0,guess_passwd,r2l
130581,280,tcp,ftp_data,283618,0,0,2,2,1,2,2,1,1,warezmaster,r2l
90974,0,udp,private,105,147,0,2,2,1,255,253,0.99,0,snmpgetattack,r2l
283077,0,udp,private,48,0,0,2,2,1,255,254,1,0.01,snmpguess,r2l
96022,0,udp,private,105,147,0,1,1,1,255,254,1,0,snmpgetattack,r2l
228850,0,udp,private,46,0,0,3,3,1,255,254,1,0,snmpguess,r2l
229031,0,udp,private,47,0,0,3,3,1,255,253,0.99,0.01,snmpguess,r2l
101775,0,udp,private,105,147,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
139965,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
137830,4,tcp,pop_3,32,93,0,1,1,1,255,240,0.94,0.01,guess_passwd,r2l
131545,0,udp,private,105,146,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
138055,4,tcp,pop_3,30,93,0,1,1,1,255,250,0.98,0,guess_passwd,r2l
285365,0,udp,private,105,105,0,3,3,1,255,254,1,0,snmpgetattack,r2l
144719,0,udp,private,105,105,0,1,1,1,255,254,1,0,snmpgetattack,r2l
310860,0,udp,private,105,147,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
137290,0,udp,private,105,146,0,2,2,1,255,253,0.99,0,snmpgetattack,r2l
143261,0,udp,private,105,146,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
140789,0,udp,private,105,146,0,1,1,1,255,254,1,0.01,snmpgetattack,r2l
98092,0,udp,private,105,105,0,2,2,1,255,254,1,0,snmpgetattack,r2l
291643,0,udp,private,105,147,0,2,2,1,255,254,1,0.01,snmpgetattack,r2l
229231,0,udp,private,44,0,0,4,4,1,255,255,1,0,snmpguess,r2l
98808,0,udp,private,105,147,0,1,1,1,255,253,0.99,0.01,snmpgetattack,r2l
232398,0,udp,private,44,0,0,3,3,1,255,254,1,0,snmpguess,r2l
141767,4,tcp,pop_3,30,93,0,1,1,1,255,253,0.99,0,guess_passwd,r2l
138624,4,tcp,pop_3,30,93,0,1,1,1,255,254,1,0,guess_passwd,r2l
38057,0,udp,private,105,146,0,2,2,1,255,252,0.99,0,snmpgetattack,r2l
309647,0,udp,private,105,105,0,1,1,1,255,254,1,0,snmpgetattack,r2l
133889,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
138872,0,udp,private,105,146,0,2,2,1,255,253,0.99,0,snmpgetattack,r2l
141083,4,tcp,pop_3,30,93,0,1,1,1,255,252,0.99,0,guess_passwd,r2l
310052,0,udp,private,105,147,0,2,2,1,255,254,1,0,snmpgetattack,r2l
41637,0,udp,private,105,146,0,1,1,1,255,254,1,0,snmpgetattack,r2l
139453,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
98736,0,udp,private,105,105,0,3,3,1,255,254,1,0,snmpgetattack,r2l
310905,0,udp,private,105,147,0,2,2,1,255,254,1,0,snmpgetattack,r2l
134736,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
38216,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
282776,0,udp,private,43,0,0,4,4,1,255,255,1,0.01,snmpguess,r2l
139760,4,tcp,pop_3,30,93,0,1,1,1,255,249,0.98,0,guess_passwd,r2l
142480,0,udp,private,105,146,0,1,1,1,255,254,1,0,snmpgetattack,r2l
125502,0,udp,private,105,146,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
309828,0,udp,private,105,147,0,2,2,1,255,254,1,0,snmpgetattack,r2l
138693,4,tcp,pop_3,30,93,0,1,1,1,255,252,0.99,0,guess_passwd,r2l
97999,0,udp,private,105,147,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
283278,0,udp,private,46,46,0,3,3,1,255,255,1,0.01,snmpguess,r2l
143030,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
143129,0,udp,private,105,146,0,1,1,1,255,254,1,0,snmpgetattack,r2l
131877,0,tcp,telnet,120,174,0,2,2,1,255,203,0.8,0,guess_passwd,r2l
131621,0,udp,private,105,146,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
231485,0,udp,private,46,0,0,2,2,1,255,254,1,0.01,snmpguess,r2l
282314,0,udp,private,46,0,0,3,3,1,255,254,1,0.01,snmpguess,r2l
131555,0,udp,private,105,146,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
141749,4,tcp,pop_3,30,93,0,1,1,1,255,253,0.99,0,guess_passwd,r2l
96896,0,udp,private,105,147,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
98828,0,udp,private,105,147,0,1,1,1,255,252,0.99,0,snmpgetattack,r2l
131640,0,udp,private,105,146,0,1,1,1,255,253,0.99,0,snmpgetattack,r2l
95969,0,udp,private,105,147,0,1,1,1,255,254,1,0,snmpgetattack,r2l
95279,281,tcp,ftp,160,597,0,1,1,1,206,67,0.33,0,warezmaster,r2l
143334,0,tcp,ftp_data,12,0,0,2,2,1,115,16,0.07,0.07,warezmaster,r2l
134496,4,tcp,pop_3,30,103,0,1,1,1,255,216,0.85,0,guess_passwd,r2l
133927,4,tcp,pop_3,32,93,0,1,1,1,226,207,0.92,0,guess_passwd,r2l
228128,0,udp,private,44,0,0,3,3,1,255,255,1,0.02,snmpguess,r2l
35718,0,udp,private,105,146,0,2,2,1,255,254,1,0,snmpgetattack,r2l
96746,0,udp,private,105,147,0,2,2,1,255,254,1,0,snmpgetattack,r2l
614,0,udp,private,105,146,0,2,2,1,255,254,1,0.01,snmpgetattack,r2l
141880,4,tcp,pop_3,30,93,0,1,1,1,255,255,1,0,guess_passwd,r2l
131719,0,tcp,ftp_data,12,0,0,1,1,1,3,13,1,1,warezmaster,r2l
309655,0,udp,private,105,147,0,1,1,1,255,254,1,0,snmpgetattack,r2l
89697,0,tcp,ftp_data,12,0,0,1,1,1,7,7,1,1,warezmaster,r2l
139235,4,tcp,pop_3,30,93,0,1,1,1,255,251,0.98,0,guess_passwd,r2l
35233,0,tcp,other,0,0,0,511,1,0,255,1,0,0,saint,probe
82867,2,tcp,telnet,24,715,0,4,7,0.5,255,53,0.21,0,mscan,probe
83005,0,tcp,pop_3,0,36,0,4,3,0.25,255,30,0.12,0,mscan,probe
134625,0,icmp,eco_i,20,0,0,1,70,1,4,45,1,1,saint,probe
35397,0,tcp,other,0,0,0,487,1,0,255,1,0,0,saint,probe
132684,0,tcp,other,0,0,0,1,1,1,255,1,0,1,portsweep,probe
89743,0,tcp,pop_3,0,36,0,3,7,0.33,189,60,0.24,0.01,mscan,probe
37912,0,tcp,private,0,0,0,2,1,0.5,255,1,0,0.99,portsweep,probe
34870,0,tcp,private,0,0,0,368,1,0,255,1,0,0,saint,probe
89394,0,tcp,telnet,0,0,0,1,7,1,208,86,0.34,0,mscan,probe
125566,0,tcp,private,0,0,0,1,1,1,255,1,0,0.07,portsweep,probe
80670,0,udp,other,1,1,0,425,1,0,255,1,0,1,satan,probe
35251,0,tcp,other,0,0,0,491,1,0,255,1,0,0,saint,probe
79705,0,tcp,other,0,0,0,509,1,0,255,1,0,0,satan,probe
79870,0,tcp,other,0,0,0,487,1,0,255,1,0,0,satan,probe
80711,0,udp,other,1,1,0,121,1,0.01,255,1,0,1,satan,probe
35268,0,tcp,other,0,0,0,490,1,0,255,1,0,0,saint,probe
79913,0,tcp,other,0,0,0,493,1,0,255,1,0,0,satan,probe
80766,0,udp,other,1,1,0,510,1,0,255,1,0,1,satan,probe
151132,0,tcp,other,0,0,0,398,1,0,255,1,0,0,satan,probe
37981,0,tcp,private,0,0,0,2,1,0.5,255,1,0,0.98,portsweep,probe
80594,0,udp,private,1,1,0,148,1,0.01,255,1,0,1,satan,probe
81814,0,tcp,telnet,21,104,0,4,16,0.5,13,90,0.46,0.08,mscan,probe
35095,0,tcp,other,0,0,0,511,1,0,255,1,0,0,saint,probe
89356,1,tcp,pop_3,0,36,0,3,8,0.33,255,34,0.13,0,mscan,probe
37922,0,tcp,private,0,0,0,2,1,0.5,255,1,0,0.99,portsweep,probe
151102,0,tcp,other,0,0,0,398,1,0,255,1,0,0,satan,probe
89811,0,tcp,pop_3,0,0,0,1,2,1,45,15,0.33,0.02,mscan,probe
79729,0,tcp,other,0,0,0,510,1,0,255,1,0,0,satan,probe
134642,0,icmp,eco_i,20,0,0,1,63,1,4,24,1,1,saint,probe
81816,0,tcp,sunrpc,0,0,0,4,15,0.25,11,51,0.18,0.09,mscan,probe
80770,0,udp,other,1,1,0,510,1,0,255,1,0,1,satan,probe
125261,0,tcp,private,0,0,0,1,1,1,255,1,0,0.11,portsweep,probe
131607,0,tcp,private,0,0,0,1,1,1,255,1,0,1,portsweep,probe
80114,0,tcp,other,0,0,0,497,1,0,255,1,0,0,satan,probe
89336,3,tcp,pop_3,0,36,0,3,7,0.33,255,32,0.13,0,mscan,probe
80574,0,udp,other,5,0,0,140,1,0.01,8,2,0.25,0.25,satan,probe
96621,0,icmp,eco_i,18,0,0,1,1,1,1,49,1,1,ipsweep,probe
34895,0,tcp,private,0,0,0,444,1,0,255,1,0,0,saint,probe
35136,0,tcp,other,0,0,0,431,1,0,255,1,0,0,saint,probe
79970,0,tcp,other,0,0,0,481,1,0,255,1,0,0,satan,probe
79620,0,tcp,other,0,0,0,509,1,0,255,1,0,0,satan,probe
80194,0,tcp,other,0,0,0,482,1,0,255,1,0,0,satan,probe
100023,0,tcp,private,0,0,0,1,1,1,110,1,0.01,0.61,portsweep,probe
35363,0,tcp,other,0,0,0,510,1,0,255,1,0,0,saint,probe
82792,0,tcp,pop_3,0,36,0,2,4,0.5,92,49,0.25,0.01,mscan,probe
151026,0,tcp,other,0,0,0,414,1,0,255,1,0,0,satan,probe
89312,0,tcp,sunrpc,0,0,0,4,12,0.25,255,25,0.1,0,mscan,probe
82634,0,tcp,imap4,0,0,0,1,5,1,49,86,0.35,0.02,mscan,probe
34879,2,tcp,telnet,74,114,0,457,1,0,255,1,0,0,saint,probe
89489,0,tcp,pop_3,0,0,0,1,1,1,117,85,0.33,0.01,mscan,probe
151106,0,tcp,other,0,0,0,398,1,0,255,1,0,0,satan,probe
79960,0,tcp,other,0,0,0,481,1,0,255,1,0,0,satan,probe
80482,0,tcp,other,0,0,0,511,1,0,255,1,0,0,satan,probe
80049,0,tcp,other,0,0,0,508,1,0,255,1,0,0,satan,probe
79896,0,tcp,other,0,0,0,494,1,0,255,1,0,0,satan,probe
96851,0,icmp,eco_i,18,0,0,1,1,1,1,254,1,1,ipsweep,probe
80555,0,udp,private,1,1,0,113,1,0.01,255,1,0,1,satan,probe
35273,0,tcp,other,0,0,0,490,1,0,255,1,0,0,saint,probe
134586,0,icmp,eco_i,20,0,0,1,66,1,2,110,1,1,saint,probe
37535,0,tcp,private,0,0,0,2,1,0.5,255,1,0,0.22,portsweep,probe
80183,0,tcp,other,0,0,0,448,1,0,255,1,0,0,satan,probe
89839,0,tcp,sunrpc,0,0,0,4,7,0.25,210,52,0.2,0,mscan,probe
101980,0,tcp,private,0,0,0,1,1,1,255,1,0,0.84,portsweep,probe
134603,0,icmp,eco_i,20,0,0,1,60,1,3,185,1,1,saint,probe
34983,0,tcp,other,0,0,0,511,1,0,255,1,0,0,saint,probe
82803,0,tcp,sunrpc,0,0,0,3,6,0.33,85,48,0.14,0.01,mscan,probe
80309,0,tcp,other,0,0,0,487,1,0,255,1,0,0,satan,probe
79565,0,tcp,private,0,0,0,510,1,0,255,1,0,0,satan,probe
80100,0,tcp,other,0,0,0,497,1,0,255,1,0,0,satan,probe
79993,0,tcp,other,0,0,0,481,1,0,255,1,0,0,satan,probe
80716,0,udp,other,1,1,0,171,1,0.01,255,1,0,1,satan,probe
96751,0,icmp,eco_i,18,0,0,1,1,1,1,253,1,1,ipsweep,probe
79830,0,tcp,other,0,0,0,437,1,0,255,1,0,0,satan,probe
34911,0,tcp,other,0,0,0,444,1,0,255,1,0,0,saint,probe
89842,0,tcp,sunrpc,0,0,0,4,4,0.25,255,41,0.16,0,mscan,probe
150998,0,tcp,private,0,0,0,205,1,0,255,1,0,0,satan,probe
35254,0,tcp,other,0,0,0,491,1,0,255,1,0,0,saint,probe
89929,0,tcp,imap4,0,0,0,1,1,1,155,85,0.34,0.01,mscan,probe
37850,0,tcp,private,0,0,0,2,1,0.5,255,1,0,0.97,portsweep,probe
79823,0,tcp,other,0,0,0,461,1,0,255,1,0,0,satan,probe
37648,0,tcp,printer,0,0,0,2,1,0.5,255,1,0,1,portsweep,probe
35083,0,tcp,other,0,0,0,511,1,0,255,1,0,0,saint,probe
80139,0,tcp,other,0,0,0,478,1,0,255,1,0,0,satan,probe
8376,0,icmp,eco_i,18,0,0,1,1,1,1,118,1,1,ipsweep,probe
285012,0,tcp,private,0,0,0,1,1,1,54,1,0.02,1,nmap,probe
79732,0,tcp,other,0,0,0,510,1,0,255,1,0,0,satan,probe
89478,0,tcp,telnet,0,0,0,1,7,1,163,85,0.33,0.01,mscan,probe
96625,0,icmp,eco_i,18,0,0,1,1,1,1,62,1,1,ipsweep,probe
35371,0,tcp,other,0,0,0,510,1,0,255,1,0,0,saint,probe
79712,0,tcp,other,0,0,0,509,1,0,255,1,0,0,satan,probe
134613,0,icmp,eco_i,20,0,0,1,60,1,3,7,1,1,saint,probe
134687,1,tcp,finger,6,1572,0,1,3,1,55,1,0.02,0.02,saint,probe
37949,0,tcp,private,0,0,0,2,1,0.5,255,1,0,0.99,portsweep,probe
80288,0,tcp,other,0,0,0,448,1,0,255,1,0,0,satan,probe
79701,0,tcp,other,0,0,0,509,1,0,255,1,0,0,satan,probe
81936,1,tcp,pop_3,0,36,0,3,3,0.33,20,31,0.25,0.05,mscan,probe
35130,0,tcp,other,0,0,0,431,1,0,255,1,0,0,saint,probe
79802,0,tcp,other,0,0,0,462,1,0,255,1,0,0,satan,probe
80261,0,tcp,other,0,0,0,449,1,0,255,1,0,0,satan,probe
163823,0,tcp,private,0,0,0,224,11,0.05,255,11,0.04,0,neptune,dos
17736,0,icmp,ecr_i,1032,0,0,509,509,1,255,255,1,1,smurf,dos
223098,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
281126,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
2073,0,icmp,ecr_i,1032,0,0,509,509,1,255,255,1,1,smurf,dos
300399,0,tcp,private,0,0,0,287,16,0.06,255,16,0.06,0,neptune,dos
255600,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
221319,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
44015,0,icmp,ecr_i,1032,0,0,510,510,1,255,255,1,1,smurf,dos
169236,0,tcp,private,0,0,0,225,11,0.05,255,11,0.04,0,neptune,dos
42059,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
17308,0,icmp,ecr_i,1032,0,0,510,510,1,255,255,1,1,smurf,dos
162765,0,tcp,private,0,0,0,106,6,0.06,255,6,0.02,0,neptune,dos
180418,0,icmp,ecr_i,1032,0,0,127,127,1,255,255,1,1,smurf,dos
218516,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
158836,0,tcp,private,0,0,0,213,8,0.04,255,8,0.03,0,neptune,dos
189222,0,icmp,ecr_i,1032,0,0,132,132,1,255,255,1,1,smurf,dos
9916,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
183371,0,icmp,ecr_i,1032,0,0,123,123,1,255,255,1,1,smurf,dos
43149,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
243278,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
184366,0,icmp,ecr_i,1032,0,0,126,126,1,255,255,1,1,smurf,dos
130079,1,tcp,smtp,2599,293,0,3,3,1,255,246,0.96,0,mailbomb,dos
246113,0,icmp,ecr_i,520,0,0,510,510,1,255,255,1,1,smurf,dos
73407,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
276964,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
236256,0,icmp,ecr_i,520,0,0,510,510,1,255,255,1,1,smurf,dos
217141,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
235388,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
2514,0,icmp,ecr_i,1032,0,0,509,509,1,255,255,1,1,smurf,dos
61328,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
243695,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
31604,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
104567,0,tcp,private,0,0,0,285,13,0.05,255,13,0.05,0,neptune,dos
264262,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
11176,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
248550,0,icmp,ecr_i,520,0,0,509,509,1,255,255,1,1,smurf,dos
296808,0,tcp,private,0,0,0,224,7,0.03,255,7,0.03,0,neptune,dos
275958,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
297460,0,tcp,private,0,0,0,113,16,0.14,255,16,0.06,0,neptune,dos
13898,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
41988,0,icmp,ecr_i,1032,0,0,510,510,1,255,255,1,1,smurf,dos
1978,0,icmp,ecr_i,1032,0,0,510,510,1,255,255,1,1,smurf,dos
197012,0,icmp,ecr_i,1032,0,0,133,133,1,255,255,1,1,smurf,dos
306739,0,tcp,private,0,0,0,140,16,0.11,255,16,0.06,0,neptune,dos
185921,0,icmp,ecr_i,1032,0,0,123,123,1,255,255,1,1,smurf,dos
50995,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
305832,0,tcp,private,0,0,0,41,2,0.05,255,2,0.01,0,neptune,dos
62363,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
43971,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
60152,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
250105,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
239484,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
33611,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
105201,0,tcp,exec,0,0,0,121,10,0.08,255,10,0.04,0,neptune,dos
65282,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
104493,0,tcp,private,0,0,0,250,11,0.04,255,11,0.04,0,neptune,dos
51614,0,icmp,ecr_i,1032,0,0,509,509,1,255,255,1,1,smurf,dos
33841,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
73711,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
15792,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
4002,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
209164,0,icmp,ecr_i,1032,0,0,169,169,1,255,255,1,1,smurf,dos
280302,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
13106,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
289174,0,tcp,http,54540,8314,0,3,3,1,255,255,1,0,back,dos
10511,0,icmp,ecr_i,1032,0,0,508,508,1,255,255,1,1,smurf,dos
263940,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
53915,0,icmp,ecr_i,1032,0,0,510,510,1,255,255,1,1,smurf,dos
189105,0,icmp,ecr_i,1032,0,0,120,120,1,255,255,1,1,smurf,dos
112617,0,tcp,private,0,0,0,219,4,0.02,255,4,0.02,0,neptune,dos
181717,0,icmp,ecr_i,1032,0,0,117,117,1,255,255,1,1,smurf,dos
47823,0,icmp,ecr_i,1032,0,0,510,510,1,255,255,1,1,smurf,dos
198412,0,icmp,ecr_i,1032,0,0,134,134,1,255,255,1,1,smurf,dos
20489,0,icmp,ecr_i,1032,0,0,509,509,1,255,255,1,1,smurf,dos
252094,0,icmp,ecr_i,520,0,0,510,510,1,255,255,1,1,smurf,dos
223317,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
33441,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
13541,0,icmp,ecr_i,1032,0,0,510,510,1,255,255,1,1,smurf,dos
5966,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
106160,0,tcp,private,0,0,0,270,10,0.04,255,10,0.04,0,neptune,dos
175012,0,tcp,private,0,0,0,124,20,0.16,255,20,0.08,0,neptune,dos
55619,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
245308,0,icmp,ecr_i,520,0,0,510,510,1,255,255,1,1,smurf,dos
67312,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
303677,0,tcp,private,0,0,0,138,8,0.06,255,8,0.03,0,neptune,dos
306490,0,tcp,private,0,0,0,161,13,0.08,255,13,0.05,0,neptune,dos
104149,0,tcp,private,0,0,0,290,19,0.07,255,19,0.07,0,neptune,dos
299504,0,tcp,private,0,0,0,127,16,0.13,255,16,0.06,0,neptune,dos
174390,0,tcp,private,0,0,0,142,17,0.12,255,17,0.07,0,neptune,dos
258744,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
28376,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
257130,0,icmp,ecr_i,520,0,0,511,511,1,255,255,1,1,smurf,dos
292342,0,tcp,telnet,0,44,0,1,1,1,255,138,0.54,0,processtable,dos
223093,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
17809,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
117398,0,tcp,private,0,0,0,144,19,0.13,255,19,0.07,0,neptune,dos
162412,0,tcp,private,0,0,0,149,19,0.13,255,19,0.07,0,neptune,dos
111026,0,tcp,private,0,0,0,225,7,0.03,255,7,0.03,0,neptune,dos
25636,0,icmp,ecr_i,1032,0,0,511,511,1,255,255,1,1,smurf,dos
